User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,0,2005,8,21,06:36,$158.32,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,8,22,09:04,$47.89,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
0,0,2005,8,23,06:43,$31.20,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,8,24,06:57,$27.64,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,8,25,06:08,$38.94,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2005,8,25,06:30,$37.56,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,8,27,13:16,$6.90,Swipe Transaction,-2839510796998857114,La Verne,CA,91750.0,8099,,No
0,0,2005,8,29,13:14,$10.53,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,9,1,05:51,$140.41,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,9,1,06:07,$146.62,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2005,9,2,06:05,$122.58,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,9,2,17:45,$8.31,Online Transaction,-2042049018365856408, ONLINE,,,5815,,No
0,0,2005,9,5,20:03,$78.66,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
0,0,2005,9,6,06:29,$148.62,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,9,6,06:38,$39.29,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,9,7,06:36,$30.20,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,9,7,13:47,$6.43,Swipe Transaction,-2839510796998857114,La Verne,CA,91750.0,8099,,No
0,0,2005,9,10,06:24,$105.75,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,9,11,06:05,$112.03,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,9,12,06:52,$36.73,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,9,13,20:40,$30.43,Swipe Transaction,-3265671264153192329,Monterey Park,CA,91754.0,7832,,No
0,0,2005,9,15,11:42,$1.77,Swipe Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
0,0,2005,9,15,13:55,$50.58,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,9,15,13:56,$6.44,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,9,16,06:24,$134.81,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,9,17,21:49,$21.51,Swipe Transaction,-6733168469687845480,Mira Loma,CA,91752.0,7832,,No
0,0,2005,9,18,20:51,$76.79,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
0,0,2005,9,21,13:17,$57.89,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2005,9,21,13:22,$-90.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2005,9,21,13:25,$90.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2005,9,22,06:04,$118.29,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2005,9,23,06:25,$129.90,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
0,0,2005,9,27,13:01,$-83.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,9,27,13:02,$11.38,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
0,0,2005,9,27,13:06,$49.06,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,9,27,13:29,$83.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,9,29,06:58,$32.28,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,9,30,06:41,$46.83,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2005,9,30,09:55,$15.02,Swipe Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
0,0,2005,10,2,05:50,$104.60,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,10,4,06:52,$40.64,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,10,4,09:42,$45.68,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
0,0,2005,10,5,06:33,$41.15,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2005,10,5,11:54,$31.79,Swipe Transaction,-8129520121141002186,La Verne,CA,91750.0,5211,,No
0,0,2005,10,5,20:11,$152.89,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
0,0,2005,10,6,06:47,$45.19,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,10,7,20:19,$160.17,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
0,0,2005,10,7,21:40,$148.14,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2005,10,10,06:39,$35.73,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,10,12,06:52,$37.80,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,10,13,06:47,$42.95,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,10,16,06:25,$150.30,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,10,20,13:14,$10.78,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
0,0,2005,10,22,06:27,$78.98,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,10,24,06:29,$164.09,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2005,10,25,06:08,$139.67,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2005,10,26,16:27,$14.48,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,10,27,05:50,$128.92,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,10,29,06:55,$131.82,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,10,30,06:55,$20.35,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,10,31,12:17,$1.15,Swipe Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
0,0,2005,11,1,06:05,$145.21,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,11,4,06:41,$44.47,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2005,11,5,13:08,$7.31,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,11,8,06:35,$37.10,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,11,9,06:52,$48.71,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,11,11,06:18,$129.93,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,11,13,06:14,$81.95,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,11,14,06:07,$128.71,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,11,15,20:29,$83.50,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
0,0,2005,11,17,06:10,$30.68,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,11,17,16:47,$258.00,Swipe Transaction,-6406662083475903219,Chicago,IL,60643.0,3390,,No
0,0,2005,11,17,18:34,$321.00,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
0,0,2005,11,18,06:52,$56.76,Swipe Transaction,-2565173608660320061,Chicago,IL,60643.0,5912,,No
0,0,2005,11,19,09:41,$69.20,Swipe Transaction,-3260327890878341135,Chicago,IL,60643.0,7538,,No
0,0,2005,11,21,08:11,$153.59,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
0,0,2005,11,21,08:23,$-321.00,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
0,0,2005,11,21,13:03,$155.79,Swipe Transaction,-6406662083475903219,Chicago,IL,60643.0,3390,,No
0,0,2005,11,21,13:04,$-258.00,Swipe Transaction,-6406662083475903219,Chicago,IL,60643.0,3390,,No
0,0,2005,11,23,06:03,$98.65,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2005,11,23,06:55,$35.90,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,11,23,09:37,$48.52,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
0,0,2005,11,23,17:50,$10.51,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
0,0,2005,11,25,06:03,$129.84,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2005,11,25,11:41,$27.52,Swipe Transaction,6135208568923449408,La Verne,CA,91750.0,9402,,No
0,0,2005,11,27,06:03,$118.52,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,"Insufficient Balance,",No
0,0,2005,12,1,06:52,$39.70,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2005,12,2,13:29,$10.33,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,12,3,06:26,$144.08,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,12,3,08:01,$51.32,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,12,3,21:14,$143.41,Online Transaction,4241336128694185533, ONLINE,,,4814,"Bad Expiration,",No
0,0,2005,12,8,13:11,$147.78,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
0,0,2005,12,9,13:49,$69.00,Swipe Transaction,-7146670748125200898,Monterey Park,CA,91755.0,5970,,No
0,0,2005,12,10,17:37,$6.47,Online Transaction,-2042049018365856408, ONLINE,,,5815,,No
0,0,2005,12,11,06:23,$26.57,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,12,12,13:35,$70.40,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,12,16,06:29,$136.02,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
0,0,2005,12,21,06:58,$138.47,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,12,21,11:51,$43.58,Swipe Transaction,6661973303171003879,Ontario,CA,91761.0,5211,,No
0,0,2005,12,22,13:11,$5.50,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2005,12,23,06:30,$39.61,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2005,12,24,17:44,$4.60,Online Transaction,6455213054093379528, ONLINE,,,5815,,No
0,0,2005,12,25,16:48,$43.58,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2005,12,27,20:35,$41.78,Online Transaction,5805127065224074672, ONLINE,,,7349,,No
0,0,2005,12,28,20:06,$179.71,Online Transaction,-3289339997738008669, ONLINE,,,4899,,No
0,0,2006,1,2,06:48,$27.77,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,1,3,05:52,$117.32,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,1,3,13:57,$60.40,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
0,0,2006,1,6,09:43,$134.34,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
0,0,2006,1,7,15:49,$100.08,Swipe Transaction,3189517333335617109,La Verne,CA,91750.0,5311,,No
0,0,2006,1,13,06:31,$40.74,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2006,1,13,13:29,$100.00,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
0,0,2006,1,15,13:48,$57.02,Swipe Transaction,-3395538998277081094,Fernley,NV,89408.0,5311,,No
0,0,2006,1,18,09:43,$54.03,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
0,0,2006,1,19,06:15,$116.93,Online Transaction,-7421093378627544099, ONLINE,,,5311,,No
0,0,2006,1,22,17:29,$5.43,Online Transaction,-521141999023077663, ONLINE,,,5815,,No
0,0,2006,1,23,08:07,$44.72,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,1,24,06:19,$70.14,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
0,0,2006,1,24,06:43,$49.63,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2006,1,25,20:58,$64.83,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
0,0,2006,1,30,06:19,$144.51,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
0,0,2006,2,1,06:06,$118.99,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,"Insufficient Balance,",No
0,0,2006,2,4,10:41,$19.91,Swipe Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
0,0,2006,2,5,13:49,$6.28,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,2,5,13:57,$43.33,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,2,10,07:10,$13.66,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,2,11,06:47,$42.51,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2006,2,13,06:16,$125.49,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2006,2,13,14:05,$5.06,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2006,2,15,05:26,$145.35,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2006,2,15,06:15,$166.65,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2006,2,16,06:32,$47.69,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,2,16,13:43,$54.41,Swipe Transaction,-5904116920141006298,Diamond Bar,CA,91765.0,5719,,No
0,0,2006,2,19,21:53,$23.05,Swipe Transaction,-6733168469687845480,Mira Loma,CA,91752.0,7832,,No
0,0,2006,2,20,16:57,$25.04,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
0,0,2006,2,21,05:52,$152.83,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2006,2,23,20:19,$48.52,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
0,0,2006,2,25,06:20,$78.88,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,2,27,10:39,$19.98,Swipe Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
0,0,2006,3,1,06:48,$37.88,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2006,3,2,06:12,$216.80,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2006,3,6,06:54,$36.81,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,3,6,13:13,$98.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,3,6,13:17,$-98.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,3,6,13:17,$35.93,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,3,7,13:49,$3.94,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2006,3,8,06:05,$146.99,Online Transaction,-7421093378627544099, ONLINE,,,5311,,No
0,0,2006,3,8,08:57,$72.67,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
0,0,2006,3,9,06:32,$31.36,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2006,3,9,08:14,$47.14,Swipe Transaction,5445101915276107289,La Verne,CA,91750.0,5193,,No
0,0,2006,3,9,20:19,$72.96,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
0,0,2006,3,10,11:42,$23.70,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
0,0,2006,3,10,12:42,$79.40,Swipe Transaction,-3220758452254689706,Spring Valley,CA,91978.0,5311,,No
0,0,2006,3,11,06:06,$135.33,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,3,11,10:13,$58.64,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
0,0,2006,3,12,06:53,$43.08,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2006,3,14,10:30,$23.14,Swipe Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
0,0,2006,3,16,13:01,$-98.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,3,16,13:01,$60.69,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,3,16,13:21,$98.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,3,18,06:30,$30.17,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,3,21,20:01,$97.30,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
0,0,2006,3,22,16:53,$107.64,Swipe Transaction,-5149532407043754225,La Verne,CA,91750.0,5655,,No
0,0,2006,3,23,06:48,$39.85,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,3,26,13:23,$13.74,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,3,30,11:50,$37.58,Swipe Transaction,6661973303171003879,Ontario,CA,91761.0,5211,,No
0,0,2006,3,31,06:13,$152.46,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,3,31,13:44,$66.88,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,4,2,06:12,$76.93,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2006,4,3,06:07,$122.05,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,"Insufficient Balance,",No
0,0,2006,4,3,06:08,$122.42,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2006,4,5,13:04,$59.65,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,5,13:28,$65.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,5,13:28,$-65.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,8,06:13,$45.49,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,4,12,06:33,$20.44,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2006,4,13,05:43,$108.55,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
0,0,2006,4,13,06:56,$21.86,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
0,0,2006,4,13,08:11,$38.97,Online Transaction,170491238251862552, ONLINE,,,5193,,No
0,0,2006,4,13,17:40,$5.92,Online Transaction,-2042049018365856408, ONLINE,,,5815,,No
0,0,2006,4,14,05:31,$128.06,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,4,14,07:17,$55.93,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,4,15,06:20,$107.80,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,4,15,12:32,$57.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,15,12:33,$37.88,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,"Technical Glitch,",No
0,0,2006,4,15,12:36,$37.88,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,15,12:42,$-69.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,15,12:54,$69.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,15,12:56,$-57.00,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
0,0,2006,4,18,12:59,$12.21,Swipe Transaction,4081535247279879452,Simi Valley,CA,93062.0,5541,,No
0,0,2006,4,18,20:50,$49.68,Swipe Transaction,-3974456808785049548,Simi Valley,CA,93063.0,4900,,No
0,0,2006,4,19,09:44,$58.18,Swipe Transaction,-5150361018903504342,Simi Valley,CA,93062.0,7538,,No
0,0,2006,4,20,07:38,$58.29,Swipe Transaction,-3123328722007252436,Simi Valley,CA,93063.0,5193,,No
0,0,2006,4,24,13:19,$8.07,Swipe Transaction,5205099864768539121,Simi Valley,CA,93063.0,5812,,No
0,0,2006,4,25,07:48,$53.90,Swipe Transaction,97032797689821735,Simi Valley,CA,93065.0,5411,,No
0,0,2006,4,27,06:02,$116.54,Swipe Transaction,97032797689821735,Simi Valley,CA,93065.0,5411,,No
0,0,2006,4,27,14:33,$63.68,Swipe Transaction,-5581123930363301609,Simi Valley,CA,93063.0,5311,,No
0,0,2006,4,28,06:59,$37.82,Swipe Transaction,-5475680618560174533,Simi Valley,CA,93063.0,5942,,No
0,0,2006,4,30,13:20,$10.58,Swipe Transaction,97032797689821735,Simi Valley,CA,93065.0,5411,,No
0,0,2006,5,4,06:26,$130.46,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,5,5,06:50,$31.96,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,5,6,06:35,$37.84,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,5,7,13:16,$8.71,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,5,9,06:06,$150.13,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,5,9,06:33,$28.76,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
0,0,2006,5,10,06:50,$38.45,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,5,10,06:54,$133.49,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2006,5,14,13:34,$6.33,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
0,0,2006,5,14,21:59,$24.85,Swipe Transaction,-3265671264153192329,Monterey Park,CA,91754.0,7832,,No
0,0,2006,5,15,06:00,$116.03,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,"Insufficient Balance,",No
0,0,2006,5,16,20:18,$97.61,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
0,0,2006,5,17,06:34,$45.32,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2006,5,17,19:28,$11.62,Swipe Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
0,0,2006,5,20,06:47,$34.62,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
0,0,2006,5,26,07:04,$159.87,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
0,0,2006,5,26,13:25,$12.15,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
0,0,2006,5,29,06:44,$143.81,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
0,0,2006,5,29,13:31,$67.84,Swipe Transaction,-7146670748125200898,Monterey Park,CA,91755.0,5970,,No
0,0,2006,5,31,06:45,$39.94,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
0,0,2006,5,31,09:34,$69.96,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
0,0,2006,6,1,06:14,$145.80,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,6,2,06:32,$25.93,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,"Bad PIN,",No
0,0,2006,6,2,09:56,$41.77,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
0,0,2006,6,2,11:47,$1.76,Swipe Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
0,0,2006,6,5,06:09,$125.88,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
0,0,2006,6,6,06:02,$120.24,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,"Insufficient Balance,",No
